"go"	"cluster"	"parent"	"score"	"size"	"term"	"parentTerm"	"termUniqueness"	"termUniquenessWithinCluster"	"termDispensability"
"GO:0016836"	23	"GO:0016829"	1.41839163396794	61	"hydro-lyase activity"	"lyase activity"	0.941385026737968	0.38225	0.905
"GO:0050839"	15	"GO:0005178"	1.39859193946532	557	"cell adhesion molecule binding"	"integrin binding"	0.977935828877005	0.561	0.878
"GO:0004866"	19	"GO:0099106"	1.39685562737982	168	"endopeptidase inhibitor activity"	"ion channel regulator activity"	0.980213903743316	0.471428571428571	0.524
"GO:0016597"	10	"GO:0036094"	1.37965570024551	51	"amino acid binding"	"small molecule binding"	0.950080213903743	0.481	0.598
"GO:0016810"	2	"GO:0008236"	1.34630520468492	136	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	"serine-type peptidase activity"	0.928941176470588	0.578117647058824	0.45
"GO:0001664"	31	"GO:0001664"	1.33498217458753	291	"G protein-coupled receptor binding"	"G protein-coupled receptor binding"	0.979877005347594	1	0
"GO:0030545"	19	"GO:0099106"	1.33142773081544	561	"signaling receptor regulator activity"	"ion channel regulator activity"	0.979016042780749	0.439428571428571	0.591
"GO:0046915"	1	"GO:0015318"	1.3253225321268	42	"transition metal ion transmembrane transporter activity"	"inorganic molecular entity transmembrane transporter activity"	0.800374331550802	0.441203125	0.723
"GO:0042277"	27	"GO:0033218"	1.31184724440843	325	"peptide binding"	"amide binding"	0.980465240641711	0.5135	0.973
"GO:0016853"	16	"GO:0004667"	1.31042478424006	158	"isomerase activity"	"prostaglandin-D synthase activity"	0.944839572192513	0.6365	0.727
