"go"	"cluster"	"parent"	"score"	"size"	"term"	"parentTerm"	"termUniqueness"	"termUniquenessWithinCluster"	"termDispensability"
"GO:0097553"	2	"GO:0006811"	4.52287874528034	205	"calcium ion transmembrane import into cytosol"	"monoatomic ion transport"	0.905661184210526	0.29874358974359	0.765
"GO:0061045"	24	"GO:0061041"	4.50863830616573	75	"negative regulation of wound healing"	"regulation of wound healing"	0.903161184210526	0.37347619047619	0.961
"GO:0098754"	11	"GO:0009636"	4.49485002168009	158	"detoxification"	"response to toxic substance"	0.943430921052631	0.53151724137931	0.963
"GO:0006766"	6	"GO:0032787"	4.48148606012211	109	"vitamin metabolic process"	"monocarboxylic acid metabolic process"	0.940948464912281	0.3939	0.584
"GO:0007626"	10	"GO:0007610"	4.48148606012211	201	"locomotory behavior"	"behavior"	0.947184210526316	0.362785714285714	0.848
"GO:0006805"	40	"GO:0006805"	4.48148606012211	125	"xenobiotic metabolic process"	"xenobiotic metabolic process"	0.906555921052632	0.34725	0
"GO:0009607"	32	"GO:0009617"	4.48148606012211	1614	"response to biotic stimulus"	"response to bacterium"	0.94427302631579	0.2897	0.838
"GO:0051050"	39	"GO:0006836"	4.46852108295774	895	"positive regulation of transport"	"neurotransmitter transport"	0.886947368421053	0.288333333333333	0.408
"GO:0001666"	19	"GO:0070482"	4.45593195564972	298	"response to hypoxia"	"response to oxygen levels"	0.943400219298246	0.324	0.985
"GO:0030048"	17	"GO:0030049"	4.45593195564972	133	"actin filament-based movement"	"muscle filament sliding"	0.964877192982456	0.255529411764706	0.845
"GO:0007584"	4	"GO:0009605"	4.44369749923271	155	"response to nutrient"	"response to external stimulus"	0.93256798245614	0.377	0.609
"GO:0019751"	12	"GO:1901615"	4.44369749923271	109	"polyol metabolic process"	"organic hydroxy compound metabolic process"	0.932979166666667	0.270578947368421	0.843
"GO:0006775"	6	"GO:0032787"	4.39794000867204	45	"fat-soluble vitamin metabolic process"	"monocarboxylic acid metabolic process"	0.943996710526316	0.412866666666667	0.54
"GO:0099177"	16	"GO:0099537"	4.39794000867204	490	"regulation of trans-synaptic signaling"	"trans-synaptic signaling"	0.938887061403509	0.245526315789474	0.93
"GO:0006835"	22	"GO:0015711"	4.38721614328026	98	"dicarboxylic acid transport"	"organic anion transport"	0.93113048245614	0.252842105263158	0.837
"GO:0044070"	2	"GO:0006811"	4.35654732351381	18	"regulation of monoatomic anion transport"	"monoatomic ion transport"	0.913627192982456	0.392948717948718	0.599
"GO:0032757"	41	"GO:0032757"	4.35654732351381	63	"positive regulation of interleukin-8 production"	"positive regulation of interleukin-8 production"	0.884095394736842	0.357833333333333	0
"GO:0046395"	31	"GO:0044282"	4.35654732351381	252	"carboxylic acid catabolic process"	"small molecule catabolic process"	0.918742324561403	0.214	0.968
"GO:0016054"	31	"GO:0044282"	4.35654732351381	252	"organic acid catabolic process"	"small molecule catabolic process"	0.918848684210526	0.214	0.968
"GO:0045471"	27	"GO:0071324"	4.32790214206428	121	"response to ethanol"	"cellular response to disaccharide stimulus"	0.940787280701754	0.471764705882353	0.394
"GO:0042572"	12	"GO:1901615"	4.31875876262441	52	"retinol metabolic process"	"organic hydroxy compound metabolic process"	0.873712719298246	0.322473684210526	0.781
"GO:0019430"	42	"GO:0019430"	4.31875876262441	23	"removal of superoxide radicals"	"removal of superoxide radicals"	0.894622807017544	0.190222222222222	0
"GO:0009725"	8	"GO:0050896"	4.30102999566398	871	"response to hormone"	"response to stimulus"	0.929768640350877	0.3906	0.355
"GO:0034765"	39	"GO:0006836"	4.2839966563652	454	"regulation of monoatomic ion transmembrane transport"	"neurotransmitter transport"	0.876257675438596	0.286066666666667	0.388
"GO:0050804"	16	"GO:0099537"	4.27572413039921	489	"modulation of chemical synaptic transmission"	"trans-synaptic signaling"	0.938888157894737	0.244526315789474	0.929
"GO:0007600"	3	"GO:0006936"	4.25963731050576	979	"sensory perception"	"muscle contraction"	0.922023026315789	0.345551020408163	0.67
"GO:0007267"	16	"GO:0099537"	4.25963731050576	1706	"cell-cell signaling"	"trans-synaptic signaling"	0.937643640350877	0.333473684210526	0.875
"GO:0097305"	27	"GO:0071324"	4.23657200643706	254	"response to alcohol"	"cellular response to disaccharide stimulus"	0.937152412280702	0.449235294117647	0.411
"GO:0036293"	19	"GO:0070482"	4.23657200643706	315	"response to decreased oxygen levels"	"response to oxygen levels"	0.956191885964912	0.321636363636364	0.989
"GO:0032940"	37	"GO:0046903"	4.23657200643706	829	"secretion by cell"	"secretion"	0.918294956140351	0.267058823529412	0.973
"GO:0097164"	43	"GO:0097164"	4.21467016498923	23	"ammonium ion metabolic process"	"ammonium ion metabolic process"	0.974816885964912	1	0
"GO:0051707"	32	"GO:0009617"	4.20065945054642	1573	"response to other organism"	"response to bacterium"	0.932330043859649	0.2874	0.841
"GO:0051384"	11	"GO:0009636"	4.19382002601611	127	"response to glucocorticoid"	"response to toxic substance"	0.938608552631579	0.477310344827586	0.386
"GO:0032101"	4	"GO:0009605"	4.19382002601611	1130	"regulation of response to external stimulus"	"response to external stimulus"	0.906424342105263	0.428454545454545	0.808
"GO:0007271"	16	"GO:0099537"	4.18708664335714	31	"synaptic transmission, cholinergic"	"trans-synaptic signaling"	0.953864035087719	0.395894736842105	0.712
"GO:0043207"	32	"GO:0009617"	4.18708664335714	1576	"response to external biotic stimulus"	"response to bacterium"	0.934112938596491	0.2875	0.841
"GO:0007517"	15	"GO:0055002"	4.16115090926274	354	"muscle organ development"	"striated muscle cell development"	0.949504385964912	0.2288125	0.742
"GO:0030728"	38	"GO:0060279"	4.14874165128092	15	"ovulation"	"positive regulation of ovulation"	0.957333333333333	0.479375	0.902
"GO:0007613"	3	"GO:0006936"	4.14874165128092	123	"memory"	"muscle contraction"	0.926287280701754	0.436510204081633	0.551
"GO:0043090"	22	"GO:0015711"	4.13076828026902	2	"amino acid import"	"organic anion transport"	0.948065789473684	0.436315789473684	0.599
"GO:0070588"	2	"GO:0006811"	4.13076828026902	352	"calcium ion transmembrane transport"	"monoatomic ion transport"	0.901226973684211	0.264538461538462	0.818
"GO:0009719"	8	"GO:0050896"	4.10790539730952	1772	"response to endogenous stimulus"	"response to stimulus"	0.949094298245614	0.3818	0.414
"GO:0030041"	26	"GO:0051764"	4.10237290870956	167	"actin filament polymerization"	"actin crosslink formation"	0.933043859649123	0.254714285714286	0.666
"GO:0008037"	44	"GO:0008037"	4.09691001300806	154	"cell recognition"	"cell recognition"	0.988981359649123	0.37475	0
"GO:0016540"	36	"GO:0072376"	4.09151498112135	28	"protein autoprocessing"	"protein activation cascade"	0.954561403508772	0.402857142857143	0.604
"GO:0070509"	2	"GO:0006811"	4.08618614761628	48	"calcium ion import"	"monoatomic ion transport"	0.929458333333333	0.409820512820513	0.643
"GO:0010927"	20	"GO:0014866"	4.07572071393812	128	"cellular component assembly involved in morphogenesis"	"skeletal myofibril assembly"	0.920956140350877	0.382133333333333	0.848
"GO:0055117"	3	"GO:0006936"	4.06550154875643	78	"regulation of cardiac muscle contraction"	"muscle contraction"	0.900531798245614	0.315857142857143	0.865
"GO:0055010"	45	"GO:0055010"	4.05551732784983	47	"ventricular cardiac muscle tissue morphogenesis"	"ventricular cardiac muscle tissue morphogenesis"	0.913362938596491	0.426823529411765	0
"GO:0048646"	20	"GO:0014866"	4.04575749056067	1257	"anatomical structure formation involved in morphogenesis"	"skeletal myofibril assembly"	0.948237938596491	0.458	0.622
"GO:0050881"	23	"GO:0003009"	4.04575749056067	59	"musculoskeletal movement"	"skeletal muscle contraction"	0.936178728070175	0.338333333333333	0.986
"GO:1901617"	12	"GO:1901615"	4.04575749056067	251	"organic hydroxy compound biosynthetic process"	"organic hydroxy compound metabolic process"	0.949077850877193	0.235	0.911
"GO:0007218"	7	"GO:0007186"	4.03151705144607	110	"neuropeptide signaling pathway"	"G protein-coupled receptor signaling pathway"	0.926240131578947	0.5003	0.747
"GO:0050905"	3	"GO:0006936"	4.03151705144607	163	"neuromuscular process"	"muscle contraction"	0.932872807017544	0.446489795918367	0.568
"GO:0006690"	6	"GO:0032787"	4.00436480540245	125	"icosanoid metabolic process"	"monocarboxylic acid metabolic process"	0.928311403508772	0.4135	0.747
"GO:0001676"	14	"GO:0006721"	4.00436480540245	110	"long-chain fatty acid metabolic process"	"terpenoid metabolic process"	0.915300438596491	0.384416666666667	0.604
"GO:0097237"	11	"GO:0009636"	4	128	"cellular response to toxic substance"	"response to toxic substance"	0.933983552631579	0.522310344827586	0.944
"GO:0070252"	17	"GO:0030049"	4	105	"actin-mediated cell contraction"	"muscle filament sliding"	0.965293859649123	0.259823529411765	0.861
"GO:0003333"	22	"GO:0015711"	4	101	"amino acid transmembrane transport"	"organic anion transport"	0.912553728070175	0.205736842105263	0.861
"GO:0042136"	46	"GO:0042136"	3.95860731484178	14	"neurotransmitter biosynthetic process"	"neurotransmitter biosynthetic process"	0.965015350877193	0.519	0
"GO:0014047"	22	"GO:0015711"	3.95860731484178	28	"glutamate secretion"	"organic anion transport"	0.925439692982456	0.295315789473684	0.719
"GO:0031099"	47	"GO:0031099"	3.95860731484178	191	"regeneration"	"regeneration"	0.96321600877193	0.240714285714286	0
"GO:0071450"	42	"GO:0019430"	3.95860731484178	25	"cellular response to oxygen radical"	"removal of superoxide radicals"	0.922631578947368	0.187444444444444	0.996
"GO:0071451"	42	"GO:0019430"	3.95860731484178	25	"cellular response to superoxide"	"removal of superoxide radicals"	0.922628289473684	0.187111111111111	0.996
"GO:0015872"	13	"GO:0015837"	3.92081875395238	55	"dopamine transport"	"amine transport"	0.936616228070176	0.412238095238095	0.493
"GO:0008217"	3	"GO:0006936"	3.92081875395238	187	"regulation of blood pressure"	"muscle contraction"	0.89065899122807	0.398571428571429	0.582
"GO:0032271"	48	"GO:0032271"	3.92081875395238	204	"regulation of protein polymerization"	"regulation of protein polymerization"	0.925106359649123	0.309454545454545	0
"GO:0015800"	22	"GO:0015711"	3.92081875395238	66	"acidic amino acid transport"	"organic anion transport"	0.933076754385965	0.263526315789474	0.788
"GO:0014706"	45	"GO:0055010"	3.88605664769316	264	"striated muscle tissue development"	"ventricular cardiac muscle tissue morphogenesis"	0.957531798245614	0.404352941176471	0.85
"GO:0090303"	24	"GO:0061041"	3.88605664769316	62	"positive regulation of wound healing"	"regulation of wound healing"	0.914424342105263	0.399619047619048	0.935
"GO:0019098"	10	"GO:0007610"	3.88605664769316	43	"reproductive behavior"	"behavior"	0.945913377192982	0.353857142857143	0.76
"GO:0051924"	2	"GO:0006811"	3.88605664769316	251	"regulation of calcium ion transport"	"monoatomic ion transport"	0.886146929824561	0.235358974358974	0.78
"GO:0006081"	30	"GO:0042574"	3.85387196432176	70	"cellular aldehyde metabolic process"	"retinal metabolic process"	0.96480701754386	0.546	0.908
"GO:0008038"	44	"GO:0008037"	3.85387196432176	45	"neuron recognition"	"cell recognition"	0.920628289473684	0.33175	0.911
"GO:0043200"	11	"GO:0009636"	3.82390874094432	126	"response to amino acid"	"response to toxic substance"	0.937077850877193	0.463793103448276	0.39
"GO:0002933"	14	"GO:0006721"	3.79588001734407	7	"lipid hydroxylation"	"terpenoid metabolic process"	0.953638157894737	0.548611111111111	0.478
"GO:0006706"	14	"GO:0006721"	3.79588001734407	25	"steroid catabolic process"	"terpenoid metabolic process"	0.944304824561404	0.503	0.478
"GO:0006979"	42	"GO:0019430"	3.79588001734407	400	"response to oxidative stress"	"removal of superoxide radicals"	0.944213815789474	0.255555555555556	0.789
"GO:0032677"	41	"GO:0032757"	3.76955107862173	103	"regulation of interleukin-8 production"	"positive regulation of interleukin-8 production"	0.888958333333333	0.340333333333333	0.967
"GO:0003073"	3	"GO:0006936"	3.74472749489669	95	"regulation of systemic arterial blood pressure"	"muscle contraction"	0.895570175438597	0.425408163265306	0.553
"GO:0001525"	49	"GO:0001525"	3.74472749489669	617	"angiogenesis"	"angiogenesis"	0.90927850877193	0.230428571428571	0
"GO:1901568"	14	"GO:0006721"	3.69897000433602	78	"fatty acid derivative metabolic process"	"terpenoid metabolic process"	0.952796052631579	0.495944444444444	0.518
"GO:0030833"	17	"GO:0030049"	3.69897000433602	136	"regulation of actin filament polymerization"	"muscle filament sliding"	0.886492324561404	0.271235294117647	0.576
"GO:0060012"	16	"GO:0099537"	3.67778070526608	5	"synaptic transmission, glycinergic"	"trans-synaptic signaling"	0.958586622807018	0.470052631578947	0.637
"GO:0032103"	4	"GO:0009605"	3.67778070526608	620	"positive regulation of response to external stimulus"	"response to external stimulus"	0.901430921052632	0.455454545454545	0.748
"GO:0045229"	34	"GO:0022617"	3.67778070526608	323	"external encapsulating structure organization"	"extracellular matrix disassembly"	0.961450657894737	0.3864	0.861
"GO:0000302"	42	"GO:0019430"	3.67778070526608	205	"response to reactive oxygen species"	"removal of superoxide radicals"	0.924981359649123	0.206444444444444	0.852
"GO:0043062"	34	"GO:0022617"	3.65757731917779	322	"extracellular structure organization"	"extracellular matrix disassembly"	0.961444078947368	0.3866	0.86
"GO:0010631"	50	"GO:0010631"	3.65757731917779	372	"epithelial cell migration"	"epithelial cell migration"	0.932371710526316	0.15725	0
"GO:0048644"	15	"GO:0055002"	3.63827216398241	81	"muscle organ morphogenesis"	"striated muscle cell development"	0.946950657894737	0.280125	0.665
"GO:0007417"	51	"GO:0007417"	3.61978875828839	1028	"central nervous system development"	"central nervous system development"	0.911137061403509	0.3989	0
"GO:2001023"	40	"GO:0006805"	3.60205999132796	16	"regulation of response to drug"	"xenobiotic metabolic process"	0.92883552631579	0.44525	0.719
"GO:0009110"	6	"GO:0032787"	3.60205999132796	25	"vitamin biosynthetic process"	"monocarboxylic acid metabolic process"	0.932959429824561	0.378766666666667	0.514
"GO:0032637"	41	"GO:0032757"	3.58502665202918	104	"interleukin-8 production"	"positive regulation of interleukin-8 production"	0.91846600877193	0.341	0.967
"GO:0051047"	39	"GO:0006836"	3.58502665202918	310	"positive regulation of secretion"	"neurotransmitter transport"	0.89041447368421	0.3272	0.368
"GO:0033058"	52	"GO:0033058"	3.56863623584101	3	"directional locomotion"	"directional locomotion"	0.991	0.546181818181818	0
"GO:0010243"	11	"GO:0009636"	3.56863623584101	1065	"response to organonitrogen compound"	"response to toxic substance"	0.928899122807018	0.399172413793103	0.478
"GO:0032501"	53	"GO:0032501"	3.55284196865778	7882	"multicellular organismal process"	"multicellular organismal process"	0.931309210526316	0.816	0
"GO:0060537"	45	"GO:0055010"	3.55284196865778	433	"muscle tissue development"	"ventricular cardiac muscle tissue morphogenesis"	0.956223684210527	0.396705882352941	0.808
"GO:0090132"	50	"GO:0010631"	3.55284196865778	375	"epithelium migration"	"epithelial cell migration"	0.945980263157895	0.157625	0.996
"GO:0050878"	9	"GO:0065008"	3.52287874528034	365	"regulation of body fluid levels"	"regulation of biological quality"	0.945987938596491	0.4214	0.704
"GO:0034762"	39	"GO:0006836"	3.52287874528034	590	"regulation of transmembrane transport"	"neurotransmitter transport"	0.88169298245614	0.283266666666667	0.395
"GO:0044242"	14	"GO:0006721"	3.50863830616573	223	"cellular lipid catabolic process"	"terpenoid metabolic process"	0.930218201754386	0.382444444444444	0.636
"GO:0002752"	54	"GO:0002752"	3.50863830616573	70	"cell surface pattern recognition receptor signaling pathway"	"cell surface pattern recognition receptor signaling pathway"	0.877985745614035	0.278	0
"GO:0030032"	55	"GO:0030032"	3.49485002168009	72	"lamellipodium assembly"	"lamellipodium assembly"	0.95303399122807	0.417125	0
"GO:0006575"	56	"GO:0006575"	3.48148606012211	126	"cellular modified amino acid metabolic process"	"cellular modified amino acid metabolic process"	0.955628289473684	0.573	0
"GO:0046189"	12	"GO:1901615"	3.48148606012211	48	"phenol-containing compound biosynthetic process"	"organic hydroxy compound metabolic process"	0.94344298245614	0.248	0.788
"GO:0006576"	25	"GO:0042401"	3.46852108295774	99	"biogenic amine metabolic process"	"biogenic amine biosynthetic process"	0.958029605263158	0.23	0.921
"GO:2000243"	38	"GO:0060279"	3.45593195564972	86	"positive regulation of reproductive process"	"positive regulation of ovulation"	0.957962719298246	0.427125	0.783
"GO:0021675"	51	"GO:0007417"	3.44369749923271	97	"nerve development"	"central nervous system development"	0.930131578947368	0.5523	0.536
"GO:0086065"	3	"GO:0006936"	3.431798275933	58	"cell communication involved in cardiac conduction"	"muscle contraction"	0.890548245614035	0.370510204081633	0.545
"GO:0009308"	25	"GO:0042401"	3.42021640338319	119	"amine metabolic process"	"biogenic amine biosynthetic process"	0.957712719298246	0.229571428571429	0.91
"GO:0006940"	3	"GO:0006936"	3.4089353929735	61	"regulation of smooth muscle contraction"	"muscle contraction"	0.907319078947368	0.391285714285714	0.833
"GO:0051046"	37	"GO:0046903"	3.4089353929735	620	"regulation of secretion"	"secretion"	0.893219298245614	0.302823529411765	0.925
"GO:0042368"	6	"GO:0032787"	3.39794000867204	10	"vitamin D biosynthetic process"	"monocarboxylic acid metabolic process"	0.91571052631579	0.391566666666667	0.478
"GO:0009991"	4	"GO:0009605"	3.38721614328026	524	"response to extracellular stimulus"	"response to external stimulus"	0.944868421052632	0.351545454545455	0.706
"GO:1904062"	39	"GO:0006836"	3.38721614328026	315	"regulation of monoatomic cation transmembrane transport"	"neurotransmitter transport"	0.877325657894737	0.294533333333333	0.38
"GO:0050906"	57	"GO:0050906"	3.3767507096021	546	"detection of stimulus involved in sensory perception"	"detection of stimulus involved in sensory perception"	0.88993201754386	0.252833333333333	0
"GO:0044245"	58	"GO:0044245"	3.36653154442041	4	"polysaccharide digestion"	"polysaccharide digestion"	0.965703947368421	0.493	0
"GO:0036378"	6	"GO:0032787"	3.36653154442041	4	"calcitriol biosynthetic process from calciol"	"monocarboxylic acid metabolic process"	0.918810307017544	0.4184	0.449
"GO:0006855"	59	"GO:0006855"	3.35654732351381	16	"xenobiotic transmembrane transport"	"xenobiotic transmembrane transport"	0.939575657894737	0.55	0
"GO:0042359"	6	"GO:0032787"	3.35654732351381	20	"vitamin D metabolic process"	"monocarboxylic acid metabolic process"	0.923541666666667	0.430733333333333	0.508
"GO:1901701"	27	"GO:0071324"	3.35654732351381	1293	"cellular response to oxygen-containing compound"	"cellular response to disaccharide stimulus"	0.914793859649123	0.388941176470588	0.525
"GO:0016999"	60	"GO:0016999"	3.32790214206428	1	"antibiotic metabolic process"	"antibiotic metabolic process"	0.981680921052632	1	0
"GO:0008209"	9	"GO:0065008"	3.32790214206428	30	"androgen metabolic process"	"regulation of biological quality"	0.911220394736842	0.548285714285714	0.534
"GO:0097581"	55	"GO:0030032"	3.30980391997149	91	"lamellipodium organization"	"lamellipodium assembly"	0.957450657894737	0.412875	0.982
"GO:0003229"	45	"GO:0055010"	3.30102999566398	58	"ventricular cardiac muscle tissue development"	"ventricular cardiac muscle tissue morphogenesis"	0.924759868421053	0.459588235294118	0.983
"GO:0051954"	13	"GO:0015837"	3.29242982390206	41	"positive regulation of amine transport"	"amine transport"	0.904162280701754	0.496714285714286	0.923
"GO:0034308"	12	"GO:1901615"	3.29242982390206	106	"primary alcohol metabolic process"	"organic hydroxy compound metabolic process"	0.933614035087719	0.282421052631579	0.839
"GO:1902904"	26	"GO:0051764"	3.2839966563652	167	"negative regulation of supramolecular fiber organization"	"actin crosslink formation"	0.914060307017544	0.277809523809524	0.587
"GO:0070640"	6	"GO:0032787"	3.26760624017703	6	"vitamin D3 metabolic process"	"monocarboxylic acid metabolic process"	0.929125	0.4732	0.458
"GO:0009744"	27	"GO:0071324"	3.25963731050576	6	"response to sucrose"	"cellular response to disaccharide stimulus"	0.949225877192982	0.439823529411765	0.905
"GO:0019932"	61	"GO:0019932"	3.2518119729938	310	"second-messenger-mediated signaling"	"second-messenger-mediated signaling"	0.919189692982456	0.4215	0
"GO:0042246"	47	"GO:0031099"	3.2518119729938	75	"tissue regeneration"	"regeneration"	0.963957236842105	0.278	0.931
"GO:0090130"	50	"GO:0010631"	3.2518119729938	380	"tissue migration"	"epithelial cell migration"	0.945952850877193	0.1585	0.995
"GO:0033559"	14	"GO:0006721"	3.24412514432751	115	"unsaturated fatty acid metabolic process"	"terpenoid metabolic process"	0.914382675438596	0.362305555555556	0.605
"GO:0010038"	35	"GO:0010035"	3.24412514432751	359	"response to metal ion"	"response to inorganic substance"	0.936064692982456	0.292	0.958
"GO:0051234"	13	"GO:0015837"	3.21467016498923	4684	"establishment of localization"	"amine transport"	0.921336622807018	0.513571428571429	0.463
"GO:0002209"	10	"GO:0007610"	3.21467016498923	40	"behavioral defense response"	"behavior"	0.911416666666667	0.408928571428571	0.743
"GO:0035666"	54	"GO:0002752"	3.20760831050175	11	"TRIF-dependent toll-like receptor signaling pathway"	"cell surface pattern recognition receptor signaling pathway"	0.894725877192982	0.344888888888889	0.696
"GO:0009250"	62	"GO:0009250"	3.20760831050175	46	"glucan biosynthetic process"	"glucan biosynthetic process"	0.951310307017544	0.204636363636364	0
"GO:0005978"	62	"GO:0009250"	3.20760831050175	46	"glycogen biosynthetic process"	"glucan biosynthetic process"	0.950428728070175	0.204363636363636	1
"GO:0046456"	6	"GO:0032787"	3.20065945054642	61	"icosanoid biosynthetic process"	"monocarboxylic acid metabolic process"	0.926551535087719	0.381766666666667	0.683
"GO:0034285"	27	"GO:0071324"	3.19382002601611	7	"response to disaccharide"	"cellular response to disaccharide stimulus"	0.94878399122807	0.436352941176471	0.911
"GO:0051495"	63	"GO:0051495"	3.18045606445813	184	"positive regulation of cytoskeleton organization"	"positive regulation of cytoskeleton organization"	0.915282894736842	0.535666666666667	0
"GO:0043312"	64	"GO:0043312"	3.16749108729376	12	"neutrophil degranulation"	"neutrophil degranulation"	0.86266447368421	0.28525	0
"GO:1901605"	6	"GO:0032787"	3.15490195998574	207	"alpha-amino acid metabolic process"	"monocarboxylic acid metabolic process"	0.918934210526316	0.351133333333333	0.792
"GO:1903115"	17	"GO:0030049"	3.14874165128092	41	"regulation of actin filament-based movement"	"muscle filament sliding"	0.944020833333333	0.263117647058824	0.774
"GO:0031644"	3	"GO:0006936"	3.14266750356873	119	"regulation of nervous system process"	"muscle contraction"	0.904267543859649	0.381469387755102	0.552
"GO:1902475"	22	"GO:0015711"	3.14266750356873	71	"L-alpha-amino acid transmembrane transport"	"organic anion transport"	0.915177631578947	0.216894736842105	0.828
"GO:0060384"	51	"GO:0007417"	3.13667713987954	27	"innervation"	"central nervous system development"	0.937635964912281	0.59665	0.468
"GO:0051049"	39	"GO:0006836"	3.13667713987954	1782	"regulation of transport"	"neurotransmitter transport"	0.888964912280702	0.300866666666667	0.445
"GO:0010810"	65	"GO:0010810"	3.13667713987954	220	"regulation of cell-substrate adhesion"	"regulation of cell-substrate adhesion"	0.954311403508772	0.2784	0
"GO:0015807"	22	"GO:0015711"	3.13076828026902	90	"L-amino acid transport"	"organic anion transport"	0.928698464912281	0.228315789473684	0.85
"GO:0009410"	40	"GO:0006805"	3.1249387366083	434	"response to xenobiotic stimulus"	"xenobiotic metabolic process"	0.940459429824561	0.34375	0.917
"GO:0048514"	49	"GO:0001525"	3.1249387366083	707	"blood vessel morphogenesis"	"angiogenesis"	0.908837719298245	0.2245	0.97
"GO:0002283"	64	"GO:0043312"	3.11918640771921	19	"neutrophil activation involved in immune response"	"neutrophil degranulation"	0.914209429824561	0.26675	0.974
"GO:0042908"	59	"GO:0006855"	3.11350927482752	60	"xenobiotic transport"	"xenobiotic transmembrane transport"	0.948878289473684	0.55	0.9
"GO:0055008"	15	"GO:0055002"	3.11350927482752	61	"cardiac muscle tissue morphogenesis"	"striated muscle cell development"	0.911739035087719	0.292125	0.653
"GO:0008154"	26	"GO:0051764"	3.11350927482752	196	"actin polymerization or depolymerization"	"actin crosslink formation"	0.938544956140351	0.240952380952381	0.677
"GO:0042119"	64	"GO:0043312"	3.10237290870956	42	"neutrophil activation"	"neutrophil degranulation"	0.938790570175439	0.263	0.931
"GO:0060415"	15	"GO:0055002"	3.09151498112135	74	"muscle tissue morphogenesis"	"striated muscle cell development"	0.943655701754386	0.283375	0.662
"GO:0061383"	20	"GO:0014866"	3.08092190762393	47	"trabecula morphogenesis"	"skeletal myofibril assembly"	0.962951754385965	0.613333333333333	0.342
"GO:0009595"	57	"GO:0050906"	3.08092190762393	40	"detection of biotic stimulus"	"detection of stimulus involved in sensory perception"	0.957446271929825	0.362833333333333	0.782
"GO:1901606"	31	"GO:0044282"	3.08092190762393	93	"alpha-amino acid catabolic process"	"small molecule catabolic process"	0.91784100877193	0.256666666666667	0.889
"GO:0016485"	36	"GO:0072376"	3.07572071393812	245	"protein processing"	"protein activation cascade"	0.945930921052632	0.304857142857143	0.708
"GO:0070887"	11	"GO:0009636"	3.07058107428571	2746	"cellular response to chemical stimulus"	"response to toxic substance"	0.912349780701754	0.441068965517241	0.538
"GO:0036230"	64	"GO:0043312"	3.07058107428571	49	"granulocyte activation"	"neutrophil degranulation"	0.937850877192982	0.26	0.916
"GO:0042596"	24	"GO:0061041"	3.06048074738138	45	"fear response"	"regulation of wound healing"	0.920543859649123	0.603142857142857	0.338
"GO:0021884"	66	"GO:0021884"	3.06048074738138	25	"forebrain neuron development"	"forebrain neuron development"	0.918517543859649	0.335857142857143	0
"GO:0001568"	49	"GO:0001525"	3.05551732784983	798	"blood vessel development"	"angiogenesis"	0.915230263157895	0.224642857142857	0.952
"GO:0042335"	67	"GO:0042335"	3.05060999335509	3	"cuticle development"	"cuticle development"	0.951532894736842	1	0
"GO:0007586"	58	"GO:0044245"	3.05060999335509	134	"digestion"	"polysaccharide digestion"	0.956478070175439	0.431666666666667	0.785
"GO:0071702"	13	"GO:0015837"	3.05060999335509	2837	"organic substance transport"	"amine transport"	0.915396929824561	0.411571428571429	0.606
"GO:0072593"	68	"GO:0072593"	3.04575749056068	234	"reactive oxygen species metabolic process"	"reactive oxygen species metabolic process"	0.96178399122807	0.5435	0
"GO:0050919"	52	"GO:0033058"	3.04575749056068	47	"negative chemotaxis"	"directional locomotion"	0.930355263157895	0.426636363636364	0.434
"GO:0015850"	13	"GO:0015837"	3.04575749056068	308	"organic hydroxy compound transport"	"amine transport"	0.929849780701754	0.41947619047619	0.491
"GO:0021510"	51	"GO:0007417"	3.03621217265444	102	"spinal cord development"	"central nervous system development"	0.923310307017544	0.4369	0.758
"GO:1903530"	37	"GO:0046903"	3.03151705144606	567	"regulation of secretion by cell"	"secretion"	0.885868421052632	0.270588235294118	0.916
"GO:0071417"	11	"GO:0009636"	3.0268721464003	654	"cellular response to organonitrogen compound"	"response to toxic substance"	0.917972587719298	0.386068965517241	0.453
"GO:1902905"	26	"GO:0051764"	3.0268721464003	175	"positive regulation of supramolecular fiber organization"	"actin crosslink formation"	0.91365350877193	0.268095238095238	0.59
"GO:0002446"	29	"GO:0006956"	3.01772876696043	35	"neutrophil mediated immunity"	"complement activation"	0.98208552631579	0.4735625	0.62
"GO:0046173"	12	"GO:1901615"	3.01322826573376	63	"polyol biosynthetic process"	"organic hydroxy compound metabolic process"	0.928146929824561	0.259105263157895	0.801
"GO:0006636"	14	"GO:0006721"	3.00436480540245	52	"unsaturated fatty acid biosynthetic process"	"terpenoid metabolic process"	0.914015350877193	0.374055555555556	0.558
"GO:0006879"	5	"GO:0006873"	2.99567862621736	73	"intracellular iron ion homeostasis"	"intracellular monoatomic ion homeostasis"	0.982122807017544	0.296944444444444	0.812
"GO:0042417"	12	"GO:1901615"	2.99567862621736	41	"dopamine metabolic process"	"organic hydroxy compound metabolic process"	0.93977302631579	0.279526315789474	0.77
"GO:0023052"	7	"GO:0007186"	2.99139982823808	6571	"signaling"	"G protein-coupled receptor signaling pathway"	0.944805921052632	0.5439	0.574
"GO:1903169"	2	"GO:0006811"	2.98296666070122	174	"regulation of calcium ion transmembrane transport"	"monoatomic ion transport"	0.876428728070175	0.234102564102564	0.754
