"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"classic"
"GO:0046777"	"protein autophosphorylation"	390	58	38.23	"0.00086"
"GO:0045069"	"regulation of viral genome replication"	161	29	15.78	"0.00093"
"GO:0007293"	"germarium-derived egg chamber formation"	199	34	19.51	"0.00094"
"GO:2000026"	"regulation of multicellular organismal d..."	3429	386	336.16	"0.00098"
"GO:0035220"	"wing disc development"	744	99	72.94	"0.00099"
"GO:0010389"	"regulation of G2/M transition of mitotic..."	303	47	29.7	"0.00105"
"GO:0043903"	"regulation of biological process involve..."	377	56	36.96	"0.00107"
"GO:0002009"	"morphogenesis of an epithelium"	1796	214	176.07	"0.00113"
"GO:0048589"	"developmental growth"	1843	219	180.68	"0.00113"
"GO:0051301"	"cell division"	1087	137	106.56	"0.00115"
"GO:0048638"	"regulation of developmental growth"	1078	136	105.68	"0.00115"
"GO:0018022"	"peptidyl-lysine methylation"	209	35	20.49	"0.00115"
"GO:0098781"	"ncRNA transcription"	209	35	20.49	"0.00115"
"GO:0001932"	"regulation of protein phosphorylation"	1949	230	191.07	"0.00123"
"GO:0010507"	"negative regulation of autophagy"	202	34	19.8	"0.00123"
"GO:0042113"	"B cell activation"	265	42	25.98	"0.00123"
"GO:0034587"	"piRNA processing"	46	12	4.51	"0.00125"
"GO:0045842"	"positive regulation of mitotic metaphase..."	46	12	4.51	"0.00125"
"GO:0060967"	"negative regulation of gene silencing by..."	46	12	4.51	"0.00125"
"GO:0009886"	"post-embryonic animal morphogenesis"	892	115	87.45	"0.00128"
"GO:0032206"	"positive regulation of telomere maintena..."	120	23	11.76	"0.00128"
"GO:0016476"	"regulation of embryonic cell shape"	65	15	6.37	"0.00129"
"GO:0018205"	"peptidyl-lysine modification"	619	84	60.68	"0.00132"
"GO:0048569"	"post-embryonic animal organ development"	1064	134	104.31	"0.00133"
"GO:1903901"	"negative regulation of viral life cycle"	99	20	9.71	"0.00133"
"GO:0042325"	"regulation of phosphorylation"	2122	248	208.03	"0.00134"
"GO:0060249"	"anatomical structure homeostasis"	813	106	79.7	"0.00135"
"GO:0035120"	"post-embryonic appendage morphogenesis"	585	80	57.35	"0.00136"
"GO:0016571"	"histone methylation"	235	38	23.04	"0.00142"
"GO:0010212"	"response to ionizing radiation"	382	56	37.45	"0.00146"
"GO:2000107"	"negative regulation of leukocyte apoptot..."	53	13	5.2	"0.00147"
"GO:0035023"	"regulation of Rho protein signal transdu..."	114	22	11.18	"0.00148"
"GO:0031060"	"regulation of histone methylation"	136	25	13.33	"0.00150"
"GO:0090305"	"nucleic acid phosphodiester bond hydroly..."	501	70	49.11	"0.00152"
"GO:1904353"	"regulation of telomere capping"	66	15	6.47	"0.00152"
"GO:0000083"	"regulation of transcription involved in ..."	47	12	4.61	"0.00153"
"GO:1901970"	"positive regulation of mitotic sister ch..."	47	12	4.61	"0.00153"
"GO:0042661"	"regulation of mesodermal cell fate speci..."	41	11	4.02	"0.00154"
"GO:0002696"	"positive regulation of leukocyte activat..."	252	40	24.7	"0.00155"
"GO:0045446"	"endothelial cell differentiation"	159	28	15.59	"0.00160"
"GO:0061028"	"establishment of endothelial barrier"	80	17	7.84	"0.00168"
"GO:0048869"	"cellular developmental process"	6467	691	633.99	"0.00175"
"GO:0080134"	"regulation of response to stress"	2076	242	203.52	"0.00176"
"GO:0046685"	"response to arsenic-containing substance"	145	26	14.21	"0.00177"
"GO:0009653"	"anatomical structure morphogenesis"	5075	551	497.52	"0.00178"
"GO:0031952"	"regulation of protein autophosphorylatio..."	67	15	6.57	"0.00178"
"GO:0042110"	"T cell activation"	436	62	42.74	"0.00180"
"GO:0060795"	"cell fate commitment involved in formati..."	123	23	12.06	"0.00180"
"GO:0043414"	"macromolecule methylation"	479	67	46.96	"0.00184"
"GO:0048856"	"anatomical structure development"	9241	965	905.93	"0.00184"
"GO:0008608"	"attachment of spindle microtubules to ki..."	74	16	7.25	"0.00188"
"GO:0030010"	"establishment of cell polarity"	403	58	39.51	"0.00188"
"GO:0034248"	"regulation of amide metabolic process"	857	110	84.02	"0.00188"
"GO:0034508"	"centromere complex assembly"	42	11	4.12	"0.00190"
"GO:1905770"	"regulation of mesodermal cell differenti..."	42	11	4.12	"0.00190"
"GO:1905902"	"regulation of mesoderm formation"	42	11	4.12	"0.00190"
"GO:1902531"	"regulation of intracellular signal trans..."	2450	281	240.18	"0.00192"
"GO:0044087"	"regulation of cellular component biogene..."	1750	207	171.56	"0.00194"
"GO:0008152"	"metabolic process"	14351	1455	1406.88	"0.00199"
"GO:0030154"	"cell differentiation"	6345	678	622.03	"0.00200"
"GO:0065004"	"protein-DNA complex assembly"	288	44	28.23	"0.00202"
"GO:0043632"	"modification-dependent macromolecule cat..."	940	119	92.15	"0.00203"
"GO:0051028"	"mRNA transport"	264	41	25.88	"0.00207"
"GO:0033563"	"dorsal/ventral axon guidance"	68	15	6.67	"0.00208"
"GO:0048667"	"cell morphogenesis involved in neuron di..."	1631	194	159.89	"0.00209"
"GO:0045599"	"negative regulation of fat cell differen..."	55	13	5.39	"0.00211"
"GO:0032205"	"negative regulation of telomere maintena..."	75	16	7.35	"0.00217"
"GO:0048707"	"instar larval or pupal morphogenesis"	825	106	80.88	"0.00218"
"GO:0019058"	"viral life cycle"	372	54	36.47	"0.00219"
"GO:0006517"	"protein deglycosylation"	82	17	8.04	"0.00222"
"GO:0031348"	"negative regulation of defense response"	265	41	25.98	"0.00222"
"GO:0018209"	"peptidyl-serine modification"	440	62	43.13	"0.00223"
"GO:0061647"	"histone H3-K9 modification"	89	18	8.73	"0.00224"
"GO:0006357"	"regulation of transcription by RNA polym..."	2562	292	251.16	"0.00225"
"GO:0000902"	"cell morphogenesis"	2162	250	211.95	"0.00227"
"GO:0032502"	"developmental process"	9849	1023	965.54	"0.00229"
"GO:0002165"	"instar larval or pupal development"	971	122	95.19	"0.00234"
"GO:0030718"	"germ-line stem cell population maintenan..."	163	28	15.98	"0.00234"
"GO:0045070"	"positive regulation of viral genome repl..."	111	21	10.88	"0.00241"
"GO:0051130"	"positive regulation of cellular componen..."	2146	248	210.38	"0.00245"
"GO:0022616"	"DNA strand elongation"	76	16	7.45	"0.00251"
"GO:0031641"	"regulation of myelination"	76	16	7.45	"0.00251"
"GO:2000380"	"regulation of mesoderm development"	76	16	7.45	"0.00251"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent ..."	704	92	69.02	"0.00254"
"GO:0031399"	"regulation of protein modification proce..."	2578	293	252.73	"0.00259"
"GO:0035295"	"tube development"	2608	296	255.67	"0.00267"
"GO:0070229"	"negative regulation of lymphocyte apopto..."	50	12	4.9	"0.00269"
"GO:0050793"	"regulation of developmental process"	4183	458	410.08	"0.00274"
"GO:0070192"	"chromosome organization involved in meio..."	196	32	19.21	"0.00277"
"GO:1902749"	"regulation of cell cycle G2/M phase tran..."	326	48	31.96	"0.00280"
"GO:0043549"	"regulation of kinase activity"	1251	152	122.64	"0.00281"
"GO:0035196"	"miRNA processing"	70	15	6.86	"0.00281"
"GO:2000058"	"regulation of ubiquitin-dependent protei..."	293	44	28.72	"0.00282"
"GO:0051249"	"regulation of lymphocyte activation"	368	53	36.08	"0.00283"
"GO:0007552"	"metamorphosis"	859	109	84.21	"0.00285"
"GO:0018105"	"peptidyl-serine phosphorylation"	419	59	41.08	"0.00286"
"GO:0031062"	"positive regulation of histone methylati..."	77	16	7.55	"0.00288"
"GO:0016242"	"negative regulation of macroautophagy"	91	18	8.92	"0.00289"
"GO:1901989"	"positive regulation of cell cycle phase ..."	253	39	24.8	"0.00299"
"GO:0120039"	"plasma membrane bounded cell projection ..."	1673	197	164.01	"0.00305"
"GO:0048858"	"cell projection morphogenesis"	1674	197	164.11	"0.00313"
"GO:0006401"	"RNA catabolic process"	577	77	56.57	"0.00319"
"GO:0048812"	"neuron projection morphogenesis"	1656	195	162.34	"0.00320"
"GO:0048749"	"compound eye development"	683	89	66.96	"0.00321"
"GO:2000106"	"regulation of leukocyte apoptotic proces..."	121	22	11.86	"0.00322"
"GO:0051101"	"regulation of DNA binding"	198	32	19.41	"0.00325"
"GO:0030513"	"positive regulation of BMP signaling pat..."	78	16	7.65	"0.00330"
"GO:1901888"	"regulation of cell junction assembly"	534	72	52.35	"0.00330"
"GO:0071704"	"organic substance metabolic process"	13881	1408	1360.81	"0.00334"
"GO:0030316"	"osteoclast differentiation"	114	21	11.18	"0.00336"
"GO:0010638"	"positive regulation of organelle organiz..."	1082	133	106.07	"0.00337"
"GO:0007472"	"wing disc morphogenesis"	526	71	51.57	"0.00341"
"GO:1902893"	"regulation of miRNA transcription"	45	11	4.41	"0.00343"
"GO:0048585"	"negative regulation of response to stimu..."	2333	266	228.71	"0.00351"
"GO:0051094"	"positive regulation of developmental pro..."	2209	253	216.56	"0.00352"
"GO:2000060"	"positive regulation of ubiquitin-depende..."	207	33	20.29	"0.00353"
"GO:0032990"	"cell part morphogenesis"	1707	200	167.34	"0.00355"
"GO:0048729"	"tissue morphogenesis"	1934	224	189.6	"0.00358"
"GO:0048639"	"positive regulation of developmental gro..."	580	77	56.86	"0.00365"
"GO:0002573"	"myeloid leukocyte differentiation"	248	38	24.31	"0.00372"
"GO:0045880"	"positive regulation of smoothened signal..."	86	17	8.43	"0.00375"
"GO:0042659"	"regulation of cell fate specification"	130	23	12.74	"0.00376"
"GO:0019079"	"viral genome replication"	200	32	19.61	"0.00381"
"GO:0050867"	"positive regulation of cell activation"	265	40	25.98	"0.00389"
"GO:0035567"	"non-canonical Wnt signaling pathway"	161	27	15.78	"0.00390"
"GO:0035239"	"tube morphogenesis"	1957	226	191.85	"0.00395"
"GO:0060562"	"epithelial tube morphogenesis"	1346	161	131.95	"0.00397"
"GO:0019538"	"protein metabolic process"	7960	834	780.35	"0.00398"
"GO:0001736"	"establishment of planar polarity"	332	48	32.55	"0.00402"
"GO:0022407"	"regulation of cell-cell adhesion"	400	56	39.21	"0.00407"
"GO:0002521"	"leukocyte differentiation"	530	71	51.96	"0.00411"
"GO:0070228"	"regulation of lymphocyte apoptotic proce..."	94	18	9.22	"0.00415"
"GO:0006511"	"ubiquitin-dependent protein catabolic pr..."	915	114	89.7	"0.00419"
"GO:0007501"	"mesodermal cell fate specification"	66	14	6.47	"0.00422"
"GO:0071887"	"leukocyte apoptotic process"	139	24	13.63	"0.00431"
"GO:0072331"	"signal transduction by p53 class mediato..."	367	52	35.98	"0.00431"
"GO:0001885"	"endothelial cell development"	109	20	10.69	"0.00434"
"GO:0070227"	"lymphocyte apoptotic process"	109	20	10.69	"0.00434"
"GO:0051701"	"biological process involved in interacti..."	275	41	26.96	"0.00436"
"GO:0045595"	"regulation of cell differentiation"	2786	312	273.12	"0.00443"
"GO:0048468"	"cell development"	5278	566	517.42	"0.00443"
"GO:0048524"	"positive regulation of viral process"	194	31	19.02	"0.00443"
"GO:0010453"	"regulation of cell fate commitment"	147	25	14.41	"0.00444"
"GO:0045859"	"regulation of protein kinase activity"	1146	139	112.35	"0.00445"
"GO:0045944"	"positive regulation of transcription by ..."	1481	175	145.19	"0.00448"
"GO:1902101"	"positive regulation of metaphase/anaphas..."	53	12	5.2	"0.00450"
"GO:0007369"	"gastrulation"	524	70	51.37	"0.00466"
"GO:0048103"	"somatic stem cell division"	171	28	16.76	"0.00470"
"GO:1901890"	"positive regulation of cell junction ass..."	203	32	19.9	"0.00479"
"GO:0035265"	"organ growth"	369	52	36.17	"0.00481"
"GO:1901976"	"regulation of cell cycle checkpoint"	81	16	7.94	"0.00488"
"GO:0048583"	"regulation of response to stimulus"	5145	552	504.38	"0.00488"
"GO:0050863"	"regulation of T cell activation"	277	41	27.16	"0.00496"
"GO:0044000"	"movement in host"	156	26	15.29	"0.00497"
"GO:0050870"	"positive regulation of T cell activation"	164	27	16.08	"0.00505"
"GO:0007164"	"establishment of tissue polarity"	336	48	32.94	"0.00507"
"GO:0036314"	"response to sterol"	118	21	11.57	"0.00510"
"GO:0044238"	"primary metabolic process"	13254	1346	1299.34	"0.00514"
"GO:0002449"	"lymphocyte mediated immunity"	204	32	20	"0.00516"
"GO:0030097"	"hemopoiesis"	1170	141	114.7	"0.00526"
"GO:0061614"	"miRNA transcription"	54	12	5.29	"0.00527"
"GO:1905820"	"positive regulation of chromosome separa..."	54	12	5.29	"0.00527"
"GO:0097009"	"energy homeostasis"	61	13	5.98	"0.00549"
"GO:0050728"	"negative regulation of inflammatory resp..."	134	23	13.14	"0.00552"
"GO:0002460"	"adaptive immune response based on somati..."	205	32	20.1	"0.00555"
"GO:0010498"	"proteasomal protein catabolic process"	787	99	77.15	"0.00558"
"GO:0035114"	"imaginal disc-derived appendage morphoge..."	581	76	56.96	"0.00559"
"GO:0070936"	"protein K48-linked ubiquitination"	104	19	10.2	"0.00561"
"GO:0000209"	"protein polyubiquitination"	415	57	40.68	"0.00566"
"GO:0019941"	"modification-dependent protein catabolic..."	924	114	90.58	"0.00569"
"GO:0002064"	"epithelial cell development"	943	116	92.45	"0.00582"
"GO:0051607"	"defense response to virus"	288	42	28.23	"0.00585"
"GO:0140546"	"defense response to symbiont"	288	42	28.23	"0.00585"
"GO:0002694"	"regulation of leukocyte activation"	416	57	40.78	"0.00595"
"GO:0090100"	"positive regulation of transmembrane rec..."	182	29	17.84	"0.00602"
"GO:0006406"	"mRNA export from nucleus"	239	36	23.43	"0.00614"
"GO:0060446"	"branching involved in open tracheal syst..."	120	21	11.76	"0.00621"
"GO:0034333"	"adherens junction assembly"	105	19	10.29	"0.00624"
"GO:0072697"	"protein localization to cell cortex"	62	13	6.08	"0.00634"
"GO:0030071"	"regulation of mitotic metaphase/anaphase..."	128	22	12.55	"0.00644"
"GO:1903039"	"positive regulation of leukocyte cell-ce..."	167	27	16.37	"0.00646"
"GO:0040007"	"growth"	2352	265	230.58	"0.00654"
"GO:0040008"	"regulation of growth"	1590	185	155.87	"0.00662"
"GO:1902099"	"regulation of metaphase/anaphase transit..."	136	23	13.33	"0.00662"
"GO:0007399"	"nervous system development"	4563	491	447.33	"0.00696"
"GO:0008630"	"intrinsic apoptotic signaling pathway in..."	192	30	18.82	"0.00699"
"GO:1901362"	"organic cyclic compound biosynthetic pro..."	5198	555	509.58	"0.00699"
"GO:0048144"	"fibroblast proliferation"	168	27	16.47	"0.00699"
"GO:0048145"	"regulation of fibroblast proliferation"	168	27	16.47	"0.00699"
"GO:0048737"	"imaginal disc-derived appendage developm..."	596	77	58.43	"0.00719"
"GO:0060074"	"synapse maturation"	63	13	6.18	"0.00729"
"GO:0007091"	"metaphase/anaphase transition of mitotic..."	145	24	14.21	"0.00738"
"GO:0010965"	"regulation of mitotic sister chromatid s..."	145	24	14.21	"0.00738"
"GO:0045931"	"positive regulation of mitotic cell cycl..."	386	53	37.84	"0.00748"
"GO:0009411"	"response to UV"	344	48	33.72	"0.00786"
"GO:0001709"	"cell fate determination"	370	51	36.27	"0.00796"
"GO:0060976"	"coronary vasculature development"	115	20	11.27	"0.00799"
"GO:0001738"	"morphogenesis of a polarized epithelium"	396	54	38.82	"0.00800"
"GO:1905818"	"regulation of chromosome separation"	154	25	15.1	"0.00811"
"GO:0048525"	"negative regulation of viral process"	123	21	12.06	"0.00825"
"GO:0007163"	"establishment or maintenance of cell pol..."	780	97	76.47	"0.00827"
"GO:0001710"	"mesodermal cell fate commitment"	71	14	6.96	"0.00828"
"GO:0006029"	"proteoglycan metabolic process"	219	33	21.47	"0.00838"
"GO:0051239"	"regulation of multicellular organismal p..."	4893	523	479.68	"0.00850"
"GO:0007266"	"Rho protein signal transduction"	195	30	19.12	"0.00869"
"GO:0048859"	"formation of anatomical boundary"	116	20	11.37	"0.00879"
"GO:1903311"	"regulation of mRNA metabolic process"	566	73	55.49	"0.00903"
"GO:0051098"	"regulation of binding"	665	84	65.19	"0.00913"
"GO:0030217"	"T cell differentiation"	237	35	23.23	"0.00922"
"GO:0006399"	"tRNA metabolic process"	313	44	30.68	"0.00933"
"GO:0021846"	"cell proliferation in forebrain"	51	11	5	"0.00934"
"GO:0035146"	"tube fusion"	51	11	5	"0.00934"
"GO:0035147"	"branch fusion, open tracheal system"	51	11	5	"0.00934"
"GO:0021955"	"central nervous system neuron axonogenes..."	72	14	7.06	"0.00938"
"GO:0065009"	"regulation of molecular function"	3960	428	388.21	"0.00940"
"GO:1903902"	"positive regulation of viral life cycle"	148	24	14.51	"0.00948"
"GO:0045740"	"positive regulation of DNA replication"	65	13	6.37	"0.00952"
"GO:0000288"	"nuclear-transcribed mRNA catabolic proce..."	117	20	11.47	"0.00965"
"GO:1903391"	"regulation of adherens junction organiza..."	117	20	11.47	"0.00965"
"GO:0010506"	"regulation of autophagy"	622	79	60.98	"0.00986"
"GO:0090596"	"sensory organ morphogenesis"	942	114	92.35	"0.01010"
"GO:0090175"	"regulation of establishment of planar po..."	141	23	13.82	"0.01020"
"GO:0009615"	"response to virus"	375	51	36.76	"0.01022"
"GO:0043543"	"protein acylation"	445	59	43.63	"0.01028"
"GO:1902105"	"regulation of leukocyte differentiation"	264	38	25.88	"0.01036"
"GO:0008589"	"regulation of smoothened signaling pathw..."	239	35	23.43	"0.01046"
"GO:0016310"	"phosphorylation"	2977	327	291.85	"0.01052"
"GO:0007367"	"segment polarity determination"	73	14	7.16	"0.01058"
"GO:0035075"	"response to ecdysone"	73	14	7.16	"0.01058"
"GO:1901992"	"positive regulation of mitotic cell cycl..."	198	30	19.41	"0.01071"
"GO:0034097"	"response to cytokine"	1317	154	129.11	"0.01073"
"GO:0036099"	"female germ-line stem cell population ma..."	52	11	5.1	"0.01082"
"GO:1904036"	"negative regulation of epithelial cell a..."	52	11	5.1	"0.01082"
"GO:0014911"	"positive regulation of smooth muscle cel..."	66	13	6.47	"0.01082"
"GO:0030330"	"DNA damage response, signal transduction..."	190	29	18.63	"0.01084"
"GO:0051716"	"cellular response to stimulus"	8439	874	827.31	"0.01085"
"GO:0003158"	"endothelium development"	182	28	17.84	"0.01096"
"GO:0007549"	"dosage compensation"	88	16	8.63	"0.01097"
"GO:0090068"	"positive regulation of cell cycle proces..."	571	73	55.98	"0.01101"
"GO:1903052"	"positive regulation of proteolysis invol..."	274	39	26.86	"0.01134"
"GO:0001708"	"cell fate specification"	421	56	41.27	"0.01143"
"GO:0003382"	"epithelial cell morphogenesis"	119	20	11.67	"0.01158"
"GO:0007272"	"ensheathment of neurons"	191	29	18.72	"0.01162"
"GO:1903050"	"regulation of proteolysis involved in pr..."	404	54	39.61	"0.01171"
"GO:0032446"	"protein modification by small protein co..."	1105	131	108.33	"0.01176"
"GO:0006289"	"nucleotide-excision repair"	183	28	17.94	"0.01176"
"GO:0072499"	"photoreceptor cell axon guidance"	74	14	7.25	"0.01191"
"GO:0140747"	"regulation of ncRNA transcription"	74	14	7.25	"0.01191"
"GO:0002168"	"instar larval development"	159	25	15.59	"0.01202"
"GO:0044784"	"metaphase/anaphase transition of cell cy..."	159	25	15.59	"0.01202"
"GO:0045216"	"cell-cell junction organization"	502	65	49.21	"0.01215"
"GO:0032006"	"regulation of TOR signaling"	225	33	22.06	"0.01236"
"GO:0001711"	"endodermal cell fate commitment"	53	11	5.2	"0.01247"
"GO:0001704"	"formation of primary germ layer"	242	35	23.72	"0.01256"
"GO:0002682"	"regulation of immune system process"	1541	177	151.07	"0.01263"
"GO:0016573"	"histone acetylation"	336	46	32.94	"0.01266"
"GO:0007409"	"axonogenesis"	1211	142	118.72	"0.01277"
"GO:0002088"	"lens development in camera-type eye"	97	17	9.51	"0.01277"
"GO:0070830"	"bicellular tight junction assembly"	97	17	9.51	"0.01277"
"GO:0071560"	"cellular response to transforming growth..."	345	47	33.82	"0.01288"
"GO:0022008"	"neurogenesis"	3498	379	342.92	"0.01296"
"GO:0051310"	"metaphase chromosome alignment"	152	24	14.9	"0.01301"
"GO:0045596"	"negative regulation of cell differentiat..."	1081	128	105.97	"0.01313"
"GO:0003401"	"axis elongation"	75	14	7.35	"0.01336"
"GO:0048534"	"hematopoietic or lymphoid organ developm..."	970	116	95.09	"0.01341"
"GO:0048699"	"generation of neurons"	3353	364	328.71	"0.01343"
"GO:1903037"	"regulation of leukocyte cell-cell adhesi..."	235	34	23.04	"0.01366"
"GO:0042552"	"myelination"	177	27	17.35	"0.01370"
"GO:0042023"	"DNA endoreduplication"	68	13	6.67	"0.01383"
"GO:0045023"	"G0 to G1 transition"	54	11	5.29	"0.01432"
"GO:0007179"	"transforming growth factor beta receptor..."	287	40	28.14	"0.01452"
"GO:0030510"	"regulation of BMP signaling pathway"	178	27	17.45	"0.01468"
"GO:0033135"	"regulation of peptidyl-serine phosphoryl..."	170	26	16.67	"0.01487"
"GO:0048146"	"positive regulation of fibroblast prolif..."	91	16	8.92	"0.01496"
"GO:0009952"	"anterior/posterior pattern specification"	670	83	65.68	"0.01508"
"GO:0002637"	"regulation of immunoglobulin production"	69	13	6.76	"0.01556"
"GO:0070231"	"T cell apoptotic process"	69	13	6.76	"0.01556"
"GO:0071559"	"response to transforming growth factor b..."	349	47	34.21	"0.01565"
"GO:0009057"	"macromolecule catabolic process"	2319	257	227.34	"0.01571"
"GO:0030182"	"neuron differentiation"	3069	334	300.87	"0.01581"
"GO:0016333"	"morphogenesis of follicular epithelium"	84	15	8.23	"0.01582"
"GO:0050864"	"regulation of B cell activation"	107	18	10.49	"0.01590"
"GO:0007492"	"endoderm development"	155	24	15.2	"0.01629"
"GO:0070232"	"regulation of T cell apoptotic process"	55	11	5.39	"0.01636"
"GO:0051965"	"positive regulation of synapse assembly"	147	23	14.41	"0.01640"
"GO:0002821"	"positive regulation of adaptive immune r..."	92	16	9.02	"0.01651"
"GO:0046854"	"phosphatidylinositol phosphate biosynthe..."	92	16	9.02	"0.01651"
"GO:0015012"	"heparan sulfate proteoglycan biosyntheti..."	77	14	7.55	"0.01666"
"GO:0007476"	"imaginal disc-derived wing morphogenesis"	510	65	50	"0.01673"
"GO:0022409"	"positive regulation of cell-cell adhesio..."	230	33	22.55	"0.01675"
"GO:0032102"	"negative regulation of response to exter..."	439	57	43.04	"0.01705"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	386	51	37.84	"0.01712"
"GO:1905330"	"regulation of morphogenesis of an epithe..."	222	32	21.76	"0.01718"
"GO:0009966"	"regulation of signal transduction"	4009	429	393.02	"0.01720"
"GO:0009790"	"embryo development"	3055	332	299.49	"0.01733"
"GO:0006913"	"nucleocytoplasmic transport"	720	88	70.58	"0.01740"
"GO:0060323"	"head morphogenesis"	70	13	6.86	"0.01744"
"GO:0008366"	"axon ensheathment"	189	28	18.53	"0.01766"
"GO:0035282"	"segmentation"	611	76	59.9	"0.01776"
"GO:0044409"	"entry into host"	140	22	13.72	"0.01777"
"GO:0045927"	"positive regulation of growth"	776	94	76.07	"0.01786"
"GO:0045570"	"regulation of imaginal disc growth"	63	12	6.18	"0.01811"
"GO:0065001"	"specification of axis polarity"	78	14	7.65	"0.01853"
"GO:0046635"	"positive regulation of alpha-beta T cell..."	56	11	5.49	"0.01860"
"GO:0051569"	"regulation of histone H3-K4 methylation"	56	11	5.49	"0.01860"
"GO:0030521"	"androgen receptor signaling pathway"	101	17	9.9	"0.01866"
"GO:0002376"	"immune system process"	3413	368	334.59	"0.01869"
"GO:0031175"	"neuron projection development"	2222	246	217.83	"0.01876"
"GO:0040028"	"regulation of vulval development"	157	24	15.39	"0.01883"
"GO:0035019"	"somatic stem cell population maintenance"	141	22	13.82	"0.01917"
"GO:0045598"	"regulation of fat cell differentiation"	125	20	12.25	"0.01926"
"GO:0043433"	"negative regulation of DNA-binding trans..."	241	34	23.63	"0.01937"
"GO:0035107"	"appendage morphogenesis"	788	95	77.25	"0.01944"
"GO:0016567"	"protein ubiquitination"	1049	123	102.84	"0.01957"
"GO:0051303"	"establishment of chromosome localization"	174	26	17.06	"0.01958"
"GO:0006396"	"RNA processing"	1570	178	153.91	"0.01960"
"GO:0051169"	"nuclear transport"	724	88	70.98	"0.01978"
"GO:0007431"	"salivary gland development"	250	35	24.51	"0.01988"
"GO:0051294"	"establishment of spindle orientation"	166	25	16.27	"0.01991"
"GO:0014037"	"Schwann cell differentiation"	64	12	6.27	"0.02036"
"GO:0007389"	"pattern specification process"	1658	187	162.54	"0.02042"
"GO:0003002"	"regionalization"	1572	178	154.11	"0.02046"
"GO:0051240"	"positive regulation of multicellular org..."	2762	301	270.77	"0.02051"
"GO:0048645"	"animal organ formation"	183	27	17.94	"0.02051"
"GO:0034612"	"response to tumor necrosis factor"	355	47	34.8	"0.02069"
"GO:0043010"	"camera-type eye development"	579	72	56.76	"0.02070"
"GO:0016241"	"regulation of macroautophagy"	320	43	31.37	"0.02075"
"GO:0031929"	"TOR signaling"	268	37	26.27	"0.02079"
"GO:0090398"	"cellular senescence"	126	20	12.35	"0.02085"
"GO:0048681"	"negative regulation of axon regeneration"	57	11	5.59	"0.02107"
"GO:0070571"	"negative regulation of neuron projection..."	57	11	5.59	"0.02107"
"GO:0006405"	"RNA export from nucleus"	303	41	29.7	"0.02119"
"GO:2000171"	"negative regulation of dendrite developm..."	87	15	8.53	"0.02135"
"GO:0016043"	"cellular component organization"	9340	957	915.64	"0.02137"
"GO:0051603"	"proteolysis involved in protein cataboli..."	1109	129	108.72	"0.02149"
"GO:0009792"	"embryo development ending in birth or eg..."	1920	214	188.23	"0.02149"
"GO:0007165"	"signal transduction"	6272	654	614.87	"0.02202"
"GO:0097191"	"extrinsic apoptotic signaling pathway"	304	41	29.8	"0.02225"
"GO:0048513"	"animal organ development"	5812	608	569.77	"0.02253"
"GO:0034243"	"regulation of transcription elongation b..."	80	14	7.84	"0.02274"
"GO:0006479"	"protein methylation"	296	40	29.02	"0.02304"
"GO:0008213"	"protein alkylation"	296	40	29.02	"0.02304"
"GO:0045637"	"regulation of myeloid cell differentiati..."	305	41	29.9	"0.02335"
"GO:0051443"	"positive regulation of ubiquitin-protein..."	58	11	5.69	"0.02378"
"GO:0001706"	"endoderm formation"	96	16	9.41	"0.02398"
"GO:0035330"	"regulation of hippo signaling"	73	13	7.16	"0.02414"
"GO:0045840"	"positive regulation of mitotic nuclear d..."	136	21	13.33	"0.02415"
"GO:0032479"	"regulation of type I interferon producti..."	194	28	19.02	"0.02418"
"GO:0032606"	"type I interferon production"	194	28	19.02	"0.02418"
"GO:0014743"	"regulation of muscle hypertrophy"	104	17	10.2	"0.02429"
"GO:0032481"	"positive regulation of type I interferon..."	104	17	10.2	"0.02429"
"GO:0051057"	"positive regulation of small GTPase medi..."	120	19	11.76	"0.02444"
"GO:0018393"	"internal peptidyl-lysine acetylation"	350	46	34.31	"0.02455"
"GO:0030098"	"lymphocyte differentiation"	324	43	31.76	"0.02504"
"GO:0032480"	"negative regulation of type I interferon..."	66	12	6.47	"0.02549"
"GO:0030204"	"chondroitin sulfate metabolic process"	145	22	14.21	"0.02565"
"GO:0050654"	"chondroitin sulfate proteoglycan metabol..."	145	22	14.21	"0.02565"
"GO:0071479"	"cellular response to ionizing radiation"	145	22	14.21	"0.02565"
"GO:0009895"	"negative regulation of catabolic process"	486	61	47.64	"0.02640"
"GO:0046621"	"negative regulation of organ growth"	105	17	10.29	"0.02643"
"GO:0051568"	"histone H3-K4 methylation"	105	17	10.29	"0.02643"
"GO:0032259"	"methylation"	559	69	54.8	"0.02670"
"GO:0009303"	"rRNA transcription"	59	11	5.78	"0.02673"
"GO:0051093"	"negative regulation of developmental pro..."	1614	181	158.23	"0.02702"
"GO:0030100"	"regulation of endocytosis"	469	59	45.98	"0.02748"
"GO:0050865"	"regulation of cell activation"	451	57	44.21	"0.02753"
"GO:0030166"	"proteoglycan biosynthetic process"	138	21	13.53	"0.02792"
"GO:1903131"	"mononuclear cell differentiation"	380	49	37.25	"0.02836"
